species,p_value,f_statistic,p_value_kw,kw_statistic,effect_size,n_samples,r_squared,p_adjusted,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf
s__GGB28570_SGB41183,3.9276830589614967e-16,24.315042077394097,2.218352099679627e-14,70.04720197140992,6.43298690737252,187,0.3482779835674873,2.7905252971288347e-15,True,4.200230117667517e-14,True,15.405863564494448,14.554314036091716,2.9300515619852766e-13,True
s__GGB43987_SGB61359,4.057482571108986e-16,24.28959515694891,2.1272377280864824e-14,70.13347612477308,6.398556597882212,187,0.3480403504609012,2.855549054761607e-15,True,4.176103539875042e-14,True,15.391743337006956,14.544310374799057,3.0268819980473036e-13,True
s__GGB40645_SGB64801,4.3096009757971704e-16,24.24243700201802,3.127667542784698e-15,74.07409906928085,9.392391714544555,187,0.3475995110597665,3.0046376896679336e-15,True,7.5509384689883e-15,True,15.365562939127388,14.52220788933993,3.2149623279446893e-13,True
s__GGB25250_SGB37186,4.859597713800395e-16,24.148566024934425,2.218352099679627e-14,70.04720197140992,6.286028645176875,187,0.3467202184218575,3.356722124532495e-15,True,4.200230117667517e-14,True,15.31339968092451,14.47408460893879,3.625259894495095e-13,True
s__GGB28569_SGB41182,5.9543290084171e-16,23.99005709772796,2.218352099679627e-14,70.04720197140992,6.166735892177853,187,0.3452300674323716,4.075164624109318e-15,True,4.200230117667517e-14,True,15.225167171941166,14.389854842409122,4.4419294402791565e-13,True
s__Stenotrophomonas_maltophilia,9.924475819625453e-16,23.592960097257112,8.857594563403792e-15,71.93508286021863,6.448784718435684,187,0.34146691738271195,6.7305990558550806e-15,True,2.0145626659448867e-14,True,15.003292422061667,14.171946279747223,7.403658961440589e-13,True
s__Nitrospira_sp_ND1,1.0894015343435563e-15,23.520741458249905,1.3955676650446555e-12,61.511590172326066,8.522210370429095,187,0.3407778728728583,7.321563465047686e-15,True,2.293157440800249e-12,True,14.962812017389975,14.135396168703963,8.12693544620293e-13,True
s__Limnohabitans_sp_Hippo3,1.3082653632713887e-15,23.379102681736196,6.738046912297825e-22,105.46626345599675,10.745552383568098,187,0.3394222887856425,8.71398179464693e-15,True,1.5708071864294303e-20,True,14.883304156534935,14.059783351732447,9.75965961000456e-13,True
s__Diaphorobacter_nitroreducens,1.5891352302065866e-15,23.228932015257676,9.131011119635665e-15,71.87258924238563,5.745739938072765,187,0.3379789461896616,1.0491105148089501e-14,True,2.0641619076509716e-14,True,14.798839144181178,13.979178760191928,1.1854948817341135e-12,True
s__Arcobacter_suis,1.6788530563193814e-15,23.186581423144013,1.4508036164464924e-06,32.58747474222086,5.590990120400797,187,0.3375707589857032,1.09861787720549e-14,True,1.6937394332849503e-06,True,14.774987314357714,13.959153338221517,1.2524243800142585e-12,True
s__GGB42932_SGB60155,1.7788476594423626e-15,23.141994805898772,2.3280591999659512e-14,69.94790289701953,6.148577641342502,187,0.3371404760502392,1.1539307425600023e-14,True,4.3746402095078073e-14,True,14.749861243313754,13.937820256194698,1.3270203539440025e-12,True
s__GGB45969_SGB63701,2.3396100314513997e-15,22.93118744438488,9.379097873668355e-21,100.09716224059972,3.2807454015997806,187,0.3350984879960095,1.5046112788471933e-14,True,8.52853834998553e-20,True,14.63085652519782,13.82257568695207,1.7453490834627442e-12,True
s__Flavobacterium_sp_GENT5,2.6919439144953047e-15,22.823502992955813,6.696515557527384e-15,72.509949101462,13.62438088367306,187,0.33405053887984815,1.7164018463363225e-14,True,1.54662557458682e-14,True,14.569933992694324,13.765381026967818,2.0081901602134973e-12,True
s__Methanocorpusculum_bavaricum,3.0265583863086322e-15,22.733685614333574,1.5388585876888457e-11,56.54819632278306,7.794845012715539,187,0.33317393615270263,1.913400471344271e-14,True,2.376787797962482e-11,True,14.519050943556461,13.718194123389917,2.2578125561862398e-12,True
s__GGB67109_SGB90821,3.958520160562225e-15,22.528311529188827,1.4145926963866287e-14,70.9725722535333,5.810741184546876,187,0.3311608214694941,2.4815596972936305e-14,True,3.067692300884957e-14,True,14.402467138876693,13.605275272796554,2.9530560397794202e-12,True
s__GGB25672_SGB61746,4.150946042767402e-15,22.492057710829442,1.7472003634128915e-20,98.8279103407339,9.579297531160663,187,0.3308041919614827,2.5805047899204018e-14,True,1.3437231660886772e-19,True,14.381852911883026,13.588295330457983,3.096605747904482e-12,True
s__Limnohabitans_sp_T6_20,7.679953492992537e-15,22.023748822907727,1.9049893384010848e-20,98.65148433370666,9.074389703463243,187,0.3261630049698321,4.7349134758449856e-14,True,1.4211220464472093e-19,True,14.114641409890085,13.324687952733866,5.729245305772432e-12,True
s__Flavobacterium_sp_HXWNR29,8.037085072121803e-15,21.989272681659852,1.1028216388925676e-10,52.46477165738352,7.323562116948343,187,0.3258187828661461,4.914479888363004e-14,True,1.6005932735678122e-10,True,14.094901434663603,13.308522437865681,5.9956654638028654e-12,True
s__Agrobacterium_tomkonis,9.741191610325244e-15,21.8435966590518,1.3159462306119891e-14,71.12121333653002,5.777236439823253,187,0.32436041053230213,5.90807231000214e-14,True,2.878873571954674e-14,True,14.011387913949429,13.228554197916159,7.266928941302632e-12,True
s__GGB57281_SGB78792,1.0231941181510478e-14,21.806409105307818,9.783789423465563e-13,62.24486799555861,10.191579416845496,187,0.3239871120028027,6.155667839844207e-14,True,1.6355126707077546e-12,True,13.99004196507151,13.210724822761078,7.633028121406816e-12,True
s__GGB26613_SGB38793,1.0894969033907163e-14,21.75893241716014,8.475893907248114e-21,100.30371935695266,8.70593417031905,187,0.3235099284984886,6.502117519435795e-14,True,8.336235487789479e-20,True,13.962773999784165,13.186945185319553,8.127646899294744e-12,True
s__GGB62437_SGB95276,1.268236897159407e-14,21.644192338151896,4.660702589753966e-21,101.52354528544534,4.954185421049535,187,0.3223539011259129,7.508767660959664e-14,True,6.099796722730629e-20,True,13.896799615918315,13.124431333563209,9.461047252809177e-12,True
s__Bosea_sp_47_2_35,1.4759039079515104e-14,21.52983690756261,1.0149458258586424e-14,71.65520745945264,5.742055372127464,187,0.32119781131577707,8.6694827978884e-14,True,2.266914928414812e-14,True,13.830941917313059,13.062006810796348,1.1010243153318268e-11,True
s__Ruminococcus_bromii,1.498825434573573e-14,21.518225367016814,1.7352738846319292e-06,32.20727278792997,7.883800340370321,187,0.3210802024251609,8.735341985874104e-14,True,2.01952311690393e-06,True,13.824248945681504,13.058720087856704,1.1181237741918853e-11,True
s__Aquaspirillum_sp_LM1,2.7468383986361626e-14,21.063285944306593,6.520844185121364e-10,48.77001152300352,7.553149798908327,187,0.31643999609529805,1.588481740606649e-13,True,9.126735013321834e-10,True,13.561166890140786,12.799017772967368,2.0491414453825774e-11,True
s__GGB26945_SGB39146,2.8847770724710006e-14,21.026614192995197,8.658637464377323e-13,62.49704203535428,6.547558962697162,187,0.3160631943780652,1.655418227741051e-13,True,1.454807105501235e-12,True,13.539887742278252,12.78109226711242,2.1520436960633664e-11,True
s__Candidatus_Methylopumilus_SGB80876,2.9603029688517645e-14,21.007278852881296,6.849129921543946e-23,110.12357997701194,6.687454966426652,187,0.31586435673230373,1.68579085096444e-13,True,5.547299966327387e-21,True,13.528663839289981,12.773196307473077,2.2083860147634163e-11,True
s__Limnohabitans_sp_MMS_10A_160,3.1834277241523374e-14,20.952940584774502,7.028602743623405e-20,95.9867990306453,9.93921948761538,187,0.31530494211982507,1.7991190016800331e-13,True,4.406166089700051e-19,True,13.49710500581526,12.744940109548441,2.3748370822176436e-11,True
s__GGB25232_SGB37168,3.295854226685522e-14,20.92700228742404,2.0747681822964616e-14,70.18484976010508,6.065017876568511,187,0.3150375836150887,1.8386083195985613e-13,True,4.138441347575295e-14,True,13.482032005089641,12.73551077905692,2.4587072531073995e-11,True
s__GGB25411_SGB37363,3.302594032522885e-14,20.92547585149772,2.0747681822964616e-14,70.18484976010508,5.98706892683032,187,0.31502184340055306,1.8386083195985613e-13,True,4.138441347575295e-14,True,13.481144808164782,12.73551077905692,2.4637351482620723e-11,True
s__GGB29169_SGB41900,3.453074640158421e-14,20.892190632274023,2.0747681822964616e-14,70.18484976010508,5.7786036679683725,187,0.3146784348175746,1.9081434678208757e-13,True,4.138441347575295e-14,True,13.461794034028598,12.719388975050935,2.5759936815581823e-11,True
s__GGB25583_SGB37553,3.5919128764551076e-14,20.862755742138592,2.0747681822964616e-14,70.18484976010508,5.954816583190604,187,0.3143744636404736,1.9702698572319928e-13,True,4.138441347575295e-14,True,13.444674205894952,12.705474286792501,2.6795670058355103e-11,True
s__GGB29195_SGB41932,3.620114429892991e-14,20.856917416670807,2.0747681822964616e-14,70.18484976010508,5.963978626113381,187,0.3143141397859891,1.9712447917519498e-13,True,4.138441347575295e-14,True,13.441277701432126,12.705259441115864,2.7006053647001713e-11,True
s__GGB25377_SGB37325,3.707257553946083e-14,20.839163087702364,2.0747681822964616e-14,70.18484976010508,6.086234663388211,187,0.3141306298988481,2.0040682139447664e-13,True,4.138441347575295e-14,True,13.430947241223723,12.69808750015229,2.7656141352437777e-11,True
s__GGB29162_SGB41892,3.959967282426253e-14,20.789966271536734,2.0747681822964616e-14,70.18484976010508,5.802718833292262,187,0.3136216148666744,2.1252774048129387e-13,True,4.138441347575295e-14,True,13.402308402236214,12.67258437501764,2.954135592689985e-11,True
s__GGB25229_SGB37165,4.2013597225402455e-14,20.74584962836723,2.0747681822964616e-14,70.18484976010508,5.84497715207362,187,0.31316451890570374,2.238724537867874e-13,True,4.138441347575295e-14,True,13.376610132357271,12.64999934056284,3.1342143530150234e-11,True
s__GGB27469_SGB39758,4.5626894712184674e-14,20.68438324432031,2.0747681822964616e-14,70.18484976010508,5.9392118185104295,187,0.31252664496341553,2.4140186847723243e-13,True,4.138441347575295e-14,True,13.340779087555498,12.617259372738209,3.403766345528977e-11,True
s__GGB24999_SGB36914,4.8981023696156296e-14,20.63157765009423,2.0747681822964616e-14,70.18484976010508,5.828158435673471,187,0.31197770238080536,2.5552338235896924e-13,True,4.138441347575295e-14,True,13.309972142425966,12.592569352418359,3.6539843677332596e-11,True
s__GGB27302_SGB39542,4.8773954398481605e-14,20.63473027507659,2.1047275410937844e-14,70.15535931891002,5.962570337429739,187,0.31201050022053156,2.5552338235896924e-13,True,4.164792428795658e-14,True,13.311812032109499,12.592569352418359,3.638536998126728e-11,True
s__GGB25349_SGB37288,5.2132311734868786e-14,20.585194024265054,2.0747681822964616e-14,70.18484976010508,6.163489089605777,187,0.31149479589492657,2.700743371820286e-13,True,4.138441347575295e-14,True,13.28289301646111,12.56851668108369,3.8890704554212116e-11,True
s__GGB27187_SGB39409,5.419074031354785e-14,20.556401575754926,2.0747681822964616e-14,70.18484976010508,5.753522435996107,187,0.311194692495933,2.788020156821152e-13,True,4.138441347575295e-14,True,13.266074915939214,12.55470409070152,4.0426292273906696e-11,True
s__GGB28559_SGB41169,6.580832083739212e-14,20.412160117308616,2.0747681822964616e-14,70.18484976010508,5.643129032628742,187,0.30968731840952624,3.362534749636611e-13,True,4.138441347575295e-14,True,13.181719190500088,12.473333218811856,4.909300734469452e-11,True
s__GGB25022_SGB36939,7.293087905430985e-14,20.335963083504776,2.1047275410937844e-14,70.15535931891002,5.862940867990437,187,0.30888836634334826,3.70111807989899e-13,True,4.164792428795658e-14,True,13.137088551744348,12.431667059019855,5.440643577451515e-11,True
s__GGB31540_SGB44875,7.608074483527312e-14,20.304635381643447,2.0747681822964616e-14,70.18484976010508,5.821775736963584,187,0.3085593478921932,3.8348807869671455e-13,True,4.138441347575295e-14,True,13.11872524427956,12.416248132201847,5.675623564711375e-11,True
s__Eubacterium_sp_AB3007,9.796007826048835e-14,20.117647582654733,2.0747681822964616e-14,70.18484976010508,5.528185309445503,187,0.30658897909001837,4.904578414921095e-13,True,4.138441347575295e-14,True,13.008950876588518,12.309398317528123,7.307821838232431e-11,True
s__GGB75612_SGB103140,1.0457805103460541e-13,20.06936592251814,3.139521414153027e-08,40.67411126766105,8.358730852937311,187,0.306078389506369,5.201015071454376e-13,True,4.0035606409541167e-08,True,12.980559456145714,12.283911887728728,7.801522607181563e-11,True
s__Aeromonas_media,1.125892436394596e-13,20.01489111794135,0.0001599011399488538,22.49233574027253,8.175643678366182,187,0.30550140245078183,5.562356010267342e-13,True,0.0001764589502985872,True,12.948503098393788,12.254741218214289,8.399157575503686e-11,True
s__Sphaerochaeta_globosa,1.2959727070296114e-13,19.911178340762664,2.6465058622327446e-12,60.18964441054849,6.783891513722121,187,0.30440023931436355,6.360497627921646e-13,True,4.282632046042576e-12,True,12.887404144538918,12.196508905011022,9.667956394440902e-11,True
s__GGB14103_SGB21545,1.60302406290462e-13,19.754714876250034,2.5053035939956683e-14,69.79695245848198,5.503695989290331,187,0.3027323759472883,7.816051966842135e-13,True,4.6607393544158814e-14,True,12.795059958426728,12.10701256177166,1.1958559509268465e-10,True
s__Arcobacter_caeni,1.7920152260378053e-13,19.67284301303958,7.785529691942573e-07,33.90724121534952,5.077586581010027,187,0.30185644976548753,8.680801030027291e-13,True,9.204445562898826e-07,True,12.746658304631422,12.061440197995218,1.3368433586242026e-10,True
s__GGB44257_SGB103370,1.9182403338992906e-13,19.62288618701522,5.5493067809274686e-17,82.3440615781537,5.0798603618020275,187,0.30132089248415106,9.23230509089594e-13,True,1.6559131434287567e-16,True,12.717096981551459,12.03468985224908,1.4310072890888707e-10,True
s__GGB35775_SGB48092,2.009476857504026e-13,19.58880344073519,2.0747681822964616e-14,70.18484976010508,5.506819282902083,187,0.30095503996430395,9.60942138267951e-13,True,4.138441347575295e-14,True,12.696916991072431,12.017302761954223,1.4990697356980035e-10,True
s__Faecalibacterium_prausnitzii,2.370160179482708e-13,19.467847963152735,2.2753006533130717e-08,41.349429829682045,8.183016789062878,187,0.29965357593796493,1.1262034992956052e-12,True,2.931561808931868e-08,True,12.625222302633466,11.94838312757003,1.7681394938941001e-10,True
s__Limnohabitans_sp_Jir61,2.8592770066332394e-13,19.330636570874365,1.0030929468583019e-22,109.34656853616275,8.07635974695433,187,0.29817132135887126,1.3500130676888585e-12,True,6.171019522169291e-21,True,12.543743768173096,11.869662027654849,2.1330206469483966e-10,True
s__Aestuariivirga_litoralis,3.4268071783511883e-13,19.198468227712702,3.2380903964129303e-19,92.86692180096722,5.600587652936381,187,0.2967376006514062,1.6077975817924444e-12,True,1.189958342721205e-18,True,12.465110332025935,11.793768628873718,2.5563981550499864e-10,True
s__Actinobacteria_bacterium_IMCC25003,3.976824525054639e-13,19.089993714632193,2.159462197318221e-23,112.47358977954623,6.133768002020462,187,0.295556519156427,1.8541944348067253e-12,True,2.9288480309809527e-21,True,12.400463571569153,11.73184472675241,2.966711095690761e-10,True
s__Azonexus_hydrophilus,4.647207013592718e-13,18.976648655078485,0.002144295116583809,16.767889211760735,5.9795653343731665,187,0.29431816092978336,2.153302131764079e-12,True,0.002291753806549458,True,12.332807981091495,11.666895029650675,3.4668164321401673e-10,True
s__Limnohabitans_sp_2KL_51,5.054010062999417e-13,18.915668348274874,1.1232134375334563e-19,95.02958357154316,7.0909257372034205,187,0.2936501139133405,2.3273404364182496e-12,True,6.396314690076018e-19,True,12.296363897694938,11.633140084764902,3.7702915069975647e-10,True
s__Limnohabitans_curvus,6.869024884397491e-13,18.69313976944884,2.526698797035321e-22,107.46482907988745,8.935876362665685,187,0.291201518364512,3.1437377691782382e-12,True,8.97579667899214e-21,True,12.163104910303295,11.502553687234585,5.124292563760528e-10,True
s__Alistipes_onderdonkii,8.235779960020987e-13,18.561865948796477,2.072724880374108e-08,41.544925247829866,7.503654635228795,187,0.2897490679343099,3.7462755183997905e-12,True,2.6844665985400778e-08,True,12.084295265189663,11.426400285764691,6.143891850175657e-10,True
s__Acetoanaerobium_noterae,9.263245192748172e-13,18.47694807788734,0.010954492733190059,13.066689487765847,6.0857431112793465,187,0.288806337798311,4.188109644721295e-12,True,0.011526165837742996,True,12.033236840272469,11.377981957013706,6.910380913790137e-10,True
s__Rhodoluna_lacicola,1.0975447148025595e-12,18.354622332401405,5.351736256232249e-22,105.93567860888464,8.267181606940724,187,0.2874439102756672,4.932339501462105e-12,True,1.376688016258365e-20,True,11.95957777723944,11.306947037806825,8.187683572427094e-10,True
s__Candidatus_Methylopumilus_turicensis,1.1364473638292562e-12,18.329527053808164,3.1036421676528613e-24,116.42113184318201,5.016664177200346,187,0.28716376103423735,5.076585230039671e-12,True,1.1576585285345173e-21,True,11.944450674437807,11.29442831811272,8.477897334166251e-10,True
s__GGB42928_SGB123144,1.1507598790806223e-12,18.320512146540114,3.0540209539612535e-14,69.38947089077257,5.3278153653602764,187,0.2870630700122533,5.109921844012763e-12,True,5.611575447426342e-14,True,11.939015288072673,11.291585742325866,8.584668697941443e-10,True
