species,p_value_original,f_statistic_original,p_value_kw,kw_statistic,effect_size_original,n_samples_original,r_squared,p_adjusted_original,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf,significant_original,f_statistic_balanced,p_value_balanced,effect_size_balanced,n_samples_balanced,p_adjusted_balanced,significant_balanced,log_p_original,log_p_balanced
s__GGB47282_SGB65238,3.1071570494531644e-20,39.61045870683993,4.90498678921433e-17,79.05073222438628,7.0702125065612105,209,0.3669544858318319,2.5167972100570626e-19,True,1.4872339622911898e-16,True,19.50763679502724,18.59915177614859,1.761758047039944e-17,True,True,5.132971884847602,0.0039401311207227846,4.929484676285324,48,0.007989213056377845,True,19.507636795027242,2.404489325367613
s__GGB39817_SGB99175,7.810077655663125e-20,38.636100230396416,3.7627167995985096e-15,70.25571234970714,6.035092089870743,209,0.3611882286670049,6.237062015156325e-19,True,8.023240967889233e-15,True,19.107344647907805,18.205019937733976,4.428314030760991e-17,True,True,10.002897530231747,3.801269157468192e-05,4.9981166476047605,48,0.0002641589260149984,True,19.107344647907805,4.420071378104172
s__GGB69498_SGB93685,1.2234257630797805e-19,38.16475274980274,7.232630818171985e-18,82.92591869393148,10.73101498943467,209,0.3583609260358915,9.634477884253273e-19,True,2.5630635461896968e-17,True,18.912422378304804,18.016171815843165,6.936824076662356e-17,True,True,28.70656995963292,1.934182090659544e-10,10.585441090300698,48,2.3840896639216553e-09,True,18.912422378304804,9.713502642328482
s__GGB75160_SGB103632,1.2656046134680094e-19,38.12923932454672,4.043701822010428e-32,149.137690173444,9.365318841273744,209,0.3581468902416619,9.830107066251526e-19,True,1.1463894665399564e-29,True,18.89770195072373,18.00744175195128,7.175978158363613e-17,True,True,22.30166815343493,6.227741494007293e-09,11.084794340080315,48,6.923783190396343e-08,True,18.897701950723732,8.20566942276676
s__GGB67335_SGB103624,1.3054642300844778e-19,38.09676013067679,2.633867263673364e-31,145.3646513329078,10.47804175386196,209,0.3579510163970627,1.0002678627809445e-18,True,2.776636081422125e-29,True,18.884235023411893,17.999883684249962,7.401982184578986e-17,True,True,10.119050269069993,3.438662703647889e-05,9.197079170202645,48,0.00024680022189472827,True,18.884235023411893,4.463610421772814
s__Arcobacter_suis,3.8349056786006695e-19,36.97406245720772,6.294681897324566e-05,22.07439772848625,5.2986455072308765,209,0.3511060375165864,2.8991886930221064e-18,True,7.166836618038211e-05,True,18.41624531327093,17.537723517769727,2.1743915197665798e-16,True,True,2.9413959546587054,0.04337185438592583,4.1324338298801395,48,0.057057636744361824,False,18.416245313270935,1.3627920089704888
s__GGB45985_SGB63721,3.9956761604447833e-19,36.93150458903427,6.838479346227147e-32,148.07985616777273,8.314420673798745,209,0.3508436940383751,2.9809847144370945e-18,True,1.292472596436931e-29,True,18.39840971750087,17.525640250888753,2.265548382972192e-16,True,True,14.680380909903187,9.174220756887766e-07,8.036282878801762,48,8.527513392057973e-06,True,18.39840971750087,6.037430813763149
s__Pseudomonas_sp_DG56_2,4.084331743580183e-19,36.90877000835501,2.820336661374429e-17,80.17125879469094,6.18511467632373,209,0.3507034621735345,3.007553374818135e-18,True,9.297272598833146e-17,True,18.388878990249424,17.521786656529,2.315816098609964e-16,True,True,5.592862886280209,0.002442682212031614,4.9093870588041835,48,0.006369549769384736,True,18.388878990249424,2.6121330301769263
s__Brachymonas_denitrificans,4.883984250855764e-19,36.723714425471975,3.996438221367419e-17,79.46553625868829,5.551582461345644,209,0.3495597411968395,3.55028085927592e-18,True,1.2382406948171184e-16,True,18.31122574517299,17.449737288970564,2.7692190702352173e-16,True,True,7.089581180276998,0.0005473984812486471,5.412262745642026,48,0.002083053280993174,True,18.31122574517299,3.261696411869715
s__Brucella_anthropi,9.605855608233445e-19,36.0265154248573,3.796798994194201e-17,79.5692998863582,6.352843229924231,209,0.3452143315034249,6.894329278314384e-18,True,1.1828489174220395e-16,True,18.01746394580644,17.161507978203975,5.446520129868363e-16,True,True,5.333271976085135,0.003195947150750827,5.383326496728692,48,0.0075504251436488284,True,18.01746394580644,2.4954004109372265
s__Burkholderiales_unclassified_SGB103074,1.3816170708923862e-18,35.653742621651446,7.593298354386248e-24,110.7430032097629,7.975853001556622,209,0.3428670562588537,9.792210989949789e-18,True,6.153467489728672e-23,True,17.859612309380548,17.009119237479585,7.83376879195983e-16,True,True,27.435014218051506,3.6951297979998994e-10,7.830279102422651,48,4.45774169248073e-09,True,17.859612309380548,9.432370301635855
s__Stenotrophomonas_maltophilia,1.4677141007684091e-18,35.59186920301085,3.796798994194201e-17,79.5692998863582,6.296600925829772,209,0.3424758223642996,1.0273998705378862e-17,True,1.1828489174220395e-16,True,17.833358533351152,16.988260493336895,8.321938951356878e-16,True,True,5.31691333756777,0.003250849456499109,5.370164605321678,48,0.00761665967700411,True,17.833358533351152,2.4880031417698056
s__Macellibacteroides_fermentans,1.6675459510873857e-18,35.4613376833855,0.0001226416267991,20.680609192791717,7.1684361061668325,209,0.341648924130927,1.153047017398229e-17,True,0.0001376986186041,True,17.777922189777993,16.938152983268804,9.454985542665476e-16,True,True,8.912407494309521,9.958428154149365e-05,6.985637217454582,48,0.0006006839110002862,True,17.777922189777993,4.001809205537247
s__Arcobacter_caeni,2.9798776203980333e-18,34.86969979544285,1.529133521537337e-05,25.02016332960249,5.0962860493021385,209,0.337874757536754,2.0356513382719094e-17,True,1.7730443900034153e-05,True,17.525801571453005,16.69129660493617,1.689590610765685e-15,True,True,3.47638086903234,0.023731287149180873,3.799109853116852,48,0.03450164054765527,True,17.525801571453005,1.6246787056669147
s__Polymorphobacter_arshaanensis,5.04301218947829e-18,34.336345548984546,1.6512045877808616e-11,53.2131633272345,6.590500583145719,209,0.3344351119315526,3.404033227897846e-17,True,2.6225014041225448e-11,True,17.29730998210524,16.468006209274215,2.8593879114341906e-15,True,True,8.007774183998587,0.00022846217715798435,5.918340843705953,48,0.001061787331545714,True,17.29730998210524,3.641185688859858
s__GGB57281_SGB78792,6.1252203866149794e-18,34.13994052822722,3.545910504239036e-14,65.70414515571869,10.343763209451408,209,0.3331594594542731,4.085882304953757e-17,True,6.981011305220604e-14,True,17.212878280682798,16.388714147504185,3.472999959210693e-15,True,True,62.842193395102164,6.041681513379133e-16,10.458300724155741,48,9.014824784436759e-15,True,17.212878280682798,15.218842172248376
s__Acidovorax_sp_BoFeN1,9.289008711503673e-18,33.720480411113044,8.248824911939015e-07,31.061983625849606,6.429643939784011,209,0.3304186210576384,6.124265045840213e-17,True,1.000389559457914e-06,True,17.032030629827066,16.21294602217773,5.266867939422583e-15,True,True,3.1679034020845136,0.03355767657635136,4.790665396402266,48,0.045881344341749,True,17.032030629827066,1.474208115930363
s__Sarcina_sp_DSM_11001,9.459546346286965e-18,33.702192958548814,8.659501608818004e-17,77.89961415777643,7.1995908669280535,209,0.3302986144467031,6.16501468775254e-17,True,2.0804819543219527e-16,True,17.024129690662523,16.210065884388236,5.363562778344709e-15,True,True,6.990759412433431,0.0006025409353268028,6.860499572890086,48,0.0022476362521730076,True,17.024129690662523,3.220013442723828
s__Acinetobacter_pseudolwoffii,9.83192184818566e-18,33.66339216843498,6.857720937448335e-16,73.7070915982308,7.150590540412535,209,0.3300438519259265,6.334886009001442e-17,True,1.5429872109258752e-15,True,17.007361582220526,16.198261195477787,5.574699687921269e-15,True,True,5.178385782247195,0.0037569389938615447,5.4267558718013005,48,0.007863431037557512,True,17.007361582220526,2.425165857064485
s__GGB25207_SGB41980,2.0409291745390945e-17,32.9321196488556,8.659501608818004e-17,77.89961415777643,6.931833765518756,209,0.3252058691195296,1.300232406700749e-16,True,2.0804819543219527e-16,True,16.690172066151423,15.885979013903428,1.1572068419636666e-14,True,True,6.889530469157012,0.0006650552311608746,6.668782098663389,48,0.00234401569425905,True,16.690172066151423,3.1771422861369607
s__GGB96995_SGB136899,2.660521468103713e-17,32.667930479098324,7.678448887453792e-17,78.14313752907,6.43655462481342,209,0.3234408090156732,1.6761285249053395e-16,True,1.997101155590046e-16,True,16.575033232344836,15.775692682891254,1.5085156724148054e-14,True,True,3.772635033478013,0.01707208385536659,3.9653728372302446,48,0.02653941729554375,True,16.575033232344836,1.767713464728793
s__GGB25206_SGB37138,2.9960500618202644e-17,32.54979040504947,8.659501608818004e-17,77.89961415777643,6.771167647935446,209,0.3226485183930255,1.8464786794044455e-16,True,2.0804819543219527e-16,True,16.52345093416661,15.73365570261926,1.69876038505209e-14,True,True,6.873512351411897,0.0006755501415985568,6.583571775093835,48,0.00234401569425905,True,16.52345093416661,3.1703424106517284
s__GGB32215_SGB37143,2.9907694947411966e-17,32.55154409413322,8.659501608818004e-17,77.89961415777643,6.674128306314046,209,0.3226602928425705,1.8464786794044455e-16,True,2.0804819543219527e-16,True,16.5242170577208,15.73365570261926,1.6957663035182593e-14,True,True,6.851634063644398,0.0006901639906633499,6.334319626611855,48,0.00234401569425905,True,16.5242170577208,3.161047703787173
s__GGB54260_SGB75478,3.528571457665486e-17,32.38728269034224,8.840580479473716e-11,49.79348890422523,5.81678744486209,209,0.3215556453976536,2.151290340318635e-16,True,1.3547592248274583e-10,True,16.45240108317371,15.66730097283474,2.0007000164963303e-14,True,True,10.769399541940482,1.9772632372461168e-05,6.152579626440037,48,0.00015150111561061463,True,16.45240108317371,4.703935508292253
s__GGB25206_SGB41973,4.2862378328575046e-17,32.194393286406246,8.659501608818004e-17,77.89961415777643,6.66962073149303,209,0.3202538679521335,2.5854221821597933e-16,True,2.0804819543219527e-16,True,16.367923734686645,15.587468529393435,2.4302968512302056e-14,True,True,6.779965180349979,0.0007403849659463135,6.46460819593572,48,0.002398847289666056,True,16.367923734686645,3.1305424084940205
s__Acetoanaerobium_noterae,6.161732857992922e-17,31.83543668938042,0.0148775373802646,10.48287201879184,5.861321246268711,209,0.3178179854076433,3.677581611033671e-16,True,0.0159764463913069,True,16.21029713445376,15.4344376808497,3.4937025304819874e-14,True,True,4.1379784870996055,0.011428473963617384,5.10229294823287,48,0.01951790583545499,True,16.21029713445376,1.942011756781132
s__GGB29233_SGB41982,6.612140719470575e-17,31.765807487915936,8.659501608818004e-17,77.89961415777643,6.144857537549021,209,0.3173434579687482,3.9052956124373086e-16,True,2.0804819543219527e-16,True,16.17965791235418,15.408346086500844,3.7490837879398156e-14,True,True,6.834943925567633,0.0007015335080752923,5.847287728339456,48,0.00234401569425905,True,16.17965791235418,3.1539515804807343
s__GGB25251_SGB37187,6.945971473070733e-17,31.717223336929237,8.659501608818004e-17,77.89961415777643,6.329024293046575,209,0.3170119626766291,4.018740637990924e-16,True,2.0804819543219527e-16,True,16.158267004658054,15.395910021457642,3.9383658252311054e-14,True,True,6.843046789501227,0.0006959895794897567,6.287130712838753,48,0.00234401569425905,True,16.158267004658054,3.1573972626940012
s__GGB28494_SGB41084,6.880364455295122e-17,31.72658264536105,8.659501608818004e-17,77.89961415777643,6.382201451223857,209,0.3170758473564633,4.018740637990924e-16,True,2.0804819543219527e-16,True,16.162388556425622,15.395910021457642,3.901166646152334e-14,True,True,5.22724807167441,0.0035696837165153767,5.2617816553574315,48,0.007863431037557512,True,16.162388556425622,2.4473702618309856
s__GGB27181_SGB39400,7.418955432937597e-17,31.65227901919266,8.659501608818004e-17,77.89961415777643,6.254004086147408,209,0.3165683369282582,4.249038111591533e-16,True,2.0804819543219527e-16,True,16.129657237799943,15.371709373504585,4.2065477304756176e-14,True,True,5.171005672434643,0.0037860964254906536,5.203497516913077,48,0.007863431037557512,True,16.129657237799943,2.42180832948336
s__Candidatus_Saccharibacteria_bacterium_CAG1,8.022006420034997e-17,31.57528741415908,1.8401685326253037e-07,34.15189512654166,4.978699046924081,209,0.3160416706578506,4.54753798989e-16,True,2.3341735078267274e-07,True,16.0957169947871,15.34222366417637,4.548477640159843e-14,True,True,6.0995317427027445,0.0014572719686477302,4.356937219555173,48,0.004259140238264242,True,16.0957169947871,2.8364593888885525
s__GGB29038_SGB41759,8.100552680403702e-17,31.565692179625312,8.659501608818004e-17,77.89961415777643,6.617889356319623,209,0.3159759769181204,4.54753798989e-16,True,2.0804819543219527e-16,True,16.091485349286632,15.34222366417637,4.5930133697889e-14,True,True,6.954655259349224,0.0006241037587751111,6.83250520584388,48,0.0022978365663992727,True,16.091485349286632,3.204743201796022
s__GGB30069_SGB42979,9.042908001474947e-17,31.45738265209215,8.659501608818004e-17,77.89961415777643,6.31067730195536,209,0.3152335599705141,5.026792977290487e-16,True,2.0804819543219527e-16,True,16.043691887455278,15.29870900032429,5.1273288368362954e-14,True,True,6.830179451935236,0.0007048147818887993,6.2709803392977665,48,0.00234401569425905,True,16.043691887455278,3.1519249961603983
s__GGB28528_SGB41128,9.393554885383472e-17,31.419967247163257,8.659501608818004e-17,77.89961415777643,6.27359845465968,209,0.3149767182070203,5.17101516506061e-16,True,2.0804819543219527e-16,True,16.02717002275632,15.286424188568583,5.326145620012428e-14,True,True,6.886928683834984,0.0006667482769837326,6.34892041690529,48,0.00234401569425905,True,16.027170022756316,3.176038097943934
s__GGB28570_SGB41183,1.0594026619892968e-16,31.301774032090147,8.659501608818004e-17,77.89961415777643,6.280803114766608,209,0.3141641019895448,5.7757818206531875e-16,True,2.0804819543219527e-16,True,15.974938940135733,15.238389220541608,6.006813093479314e-14,True,True,6.8472537648829865,0.0006931292047276578,6.417759514574863,48,0.00234401569425905,True,15.974938940135733,3.1591858019394343
s__GGB43987_SGB61359,1.132353357537683e-16,31.236387469335902,8.659501608818004e-17,77.89961415777643,6.2463728052763,209,0.3137137195678322,6.114708130703488e-16,True,2.0804819543219527e-16,True,15.946018027845607,15.213624268022638,6.420443537238662e-14,True,True,5.237809191481785,0.0035304999233080536,4.97341083283262,48,0.007863431037557512,True,15.946018027845607,2.452163793603245
s__GGB45764_SGB63487,1.324073147577169e-16,31.08296942720405,2.8636199137280286e-28,131.2814167697572,3.315128441842582,209,0.3126546508380335,7.0825422139269345e-16,True,6.96544453818428e-27,True,15.87808802191171,15.149810828283574,7.50749474676255e-14,True,True,9.956625477934205,3.956638687512877e-05,3.415329136926228,48,0.00027029085973732546,True,15.87808802191171,4.402673606843857
s__Diaphorobacter_nitroreducens,1.4418334692152423e-16,30.999495100899725,3.4240306507798687e-17,79.77854241957408,5.593556145466852,209,0.3120770402850662,7.64036987892563e-16,True,1.0845951837945174e-16,True,15.84108489743724,15.116885616229544,8.175195770450423e-14,True,True,4.1477977721008,0.011306712054500647,4.127123488625569,48,0.019426987075460204,True,15.841084897437241,1.946663667770044
s__GGB25250_SGB37186,1.4602363045203667e-16,30.98707546393357,8.659501608818004e-17,77.89961415777643,6.133844852570964,209,0.3119910181520143,7.666240598731927e-16,True,2.0804819543219527e-16,True,15.835576858294312,15.115417554888356,8.27953984663048e-14,True,True,6.838540379803086,0.0006990671825796223,6.265518098656946,48,0.00234401569425905,True,15.835576858294312,3.155481085167677
s__Aeromonas_caviae,1.7509061905353762e-16,30.809470495890817,0.0299800654376534,8.948752611551633,6.471274199629111,209,0.3107585150502792,9.107924862693197e-16,True,0.0317139871327416,True,15.75673712177733,15.040580560825047,9.927638100335581e-14,True,True,4.155233961046927,0.01121539487258616,6.377626341368282,48,0.01936801025020852,True,15.75673712177733,1.9501854311344013
s__GGB28569_SGB41182,1.934764427189492e-16,30.711911103306814,8.659501608818004e-17,77.89961415777643,6.01455209957194,209,0.3100796133927805,9.972831183785837e-16,True,2.0804819543219527e-16,True,15.713371906200544,15.00118153246586,1.0970114302164419e-13,True,True,6.827366144842714,0.0007067597959007665,6.138778946134908,48,0.00234401569425905,True,15.71337190620054,3.150728163346168
s__GGB44403_SGB61822,2.806080137386694e-16,30.34946020594391,8.776126596498031e-24,110.45087013563098,5.820341633279513,209,0.3075456127401212,1.4333760701786085e-15,True,6.9111996947422e-23,True,15.55189993033978,14.843639850233531,1.5910474378982557e-13,True,True,8.54212359022267,0.00013939825357145983,5.674767734145542,48,0.0007599885555290165,True,15.551899930339781,3.8557426671923074
s__GGB75286_SGB102868,3.839786237977861e-16,30.044717128641977,2.8636199137280286e-28,131.2814167697572,3.3353112946533106,209,0.3054006151530187,1.9438917829762923e-15,True,6.96544453818428e-27,True,15.415692952260256,14.711327916037533,2.177158796933448e-13,True,True,9.004707334718377,9.164466131177622e-05,3.5219262589162446,48,0.0005648100322149687,True,15.415692952260256,4.037892829451005
s__Methanocorpusculum_bavaricum,4.509722078063195e-16,29.888806807693907,4.638900035608882e-13,60.48129373386541,7.642661220109627,209,0.3042980611578977,2.2628428480193203e-15,True,8.403374824888933e-13,True,15.345850221688044,14.645345606278555,2.557012418261832e-13,True,True,9.794999695762332,4.553387368648185e-05,7.711898796899668,48,0.00029675524574983,True,15.345850221688044,4.34166540154549
